# m1 1.0816389649653888 m2 0.889917382856869 m3 1.0105245559467184 
#  t x1 x2 x3 y1 y2 y3 vx1 vx2 vx3 vy1 vy2 vy3
3.522000000000000242e+00 -4.115921340590244504e-01 -1.327291189257262305e+00 1.181979575990877718e-01 1.075690348010245101e+00 -1.482376810848285098e+00 1.035494479500973924e-01 -5.265574083290752716e-01 3.682243237120183532e-01 2.223368486659645926e-01 1.177707236708405159e+00 1.127838783043664667e-01 -1.386000129866377106e+00
3.523000000000000131e+00 -4.121186914673535262e-01 -1.326922964933550331e+00 1.184202944477537323e-01 1.076868055246953615e+00 -1.482264026969980719e+00 1.021634478202310126e-01 -5.262035282884675036e-01 3.684215379781217159e-01 2.217843882224135033e-01 1.176869836409592640e+00 1.130840226475230414e-01 -1.385368120361640587e+00
3.524000000000000021e+00 -4.126448949956419976e-01 -1.326554543395572106e+00 1.186420788359761475e-01 1.078044925083363248e+00 -1.482150942947333183e+00 1.007780796998693773e-01 -5.258518000000667048e-01 3.686189003588245527e-01 2.212341005209896017e-01 1.176035676058589718e+00 1.133842377974534493e-01 -1.384739641167922253e+00
3.524999999999999911e+00 -4.131707467956420854e-01 -1.326185924495213220e+00 1.188633129364971425e-01 1.079220960759421866e+00 -1.482037558709535796e+00 9.939334005870145705e-02 -5.255022045251827034e-01 3.688164114126796234e-01 2.206859647983270556e-01 1.175204732853352363e+00 1.136845238931827873e-01 -1.384114668000945070e+00
3.526000000000000245e+00 -4.136962490001672710e-01 -1.325817108083800600e+00 1.190839989012954653e-01 1.080396165492275129e+00 -1.481923874185642642e+00 9.800922539070050510e-02 -5.251547231443695063e-01 3.690140716991204273e-01 2.201399605249575731e-01 1.174376984215913744e+00 1.139848810737912332e-01 -1.383493176816326553e+00
3.527000000000000135e+00 -4.142214037233116208e-01 -1.325448094012101397e+00 1.193041388618204246e-01 1.081570542476490981e+00 -1.481809889304568806e+00 9.662573221388418010e-02 -5.248093373542560558e-01 3.692118817784665330e-01 2.195960674019136194e-01 1.173552407789574703e+00 1.142853094784130330e-01 -1.382875143806571394e+00
3.528000000000000025e+00 -4.147462130606658914e-01 -1.325078882130322988e+00 1.195237349292223444e-01 1.082744094884280583e+00 -1.481695603995090371e+00 9.524285707007761059e-02 -5.244660288644322765e-01 3.694098422119289071e-01 2.190542653573904486e-01 1.172730981436136855e+00 1.145858092462354039e-01 -1.382260545398107832e+00
3.528999999999999915e+00 -4.152706790895303035e-01 -1.324709472288110979e+00 1.197427891945797296e-01 1.083916825865716804e+00 -1.481581018185844201e+00 9.386059652467949876e-02 -5.241247795943889676e-01 3.696079535616153544e-01 2.185145345434657826e-01 1.171912683233177654e+00 1.148863805164975216e-01 -1.381649358248370874e+00
3.530000000000000249e+00 -4.157948038691247072e-01 -1.324339864334549421e+00 1.199613037291231976e-01 1.085088738548950049e+00 -1.481466131805327713e+00 9.247894716643112467e-02 -5.237855716705099862e-01 3.698062163905358468e-01 2.179768553328758351e-01 1.171097491471366325e+00 1.151870234284894379e-01 -1.381041559242928596e+00
3.531000000000000139e+00 -4.163185894407951948e-01 -1.323970058118158821e+00 1.201792805844560802e-01 1.086259836040421423e+00 -1.481350944781899326e+00 9.109790560718819541e-02 -5.234483874231165013e-01 3.700046312626079081e-01 2.174412083158466513e-01 1.170285384651821303e+00 1.154877381215510534e-01 -1.380437125492651518e+00
3.532000000000000028e+00 -4.168420378282183258e-01 -1.323600053486896133e+00 1.203967217927719296e-01 1.087430121425073226e+00 -1.481235457043777792e+00 8.971746848169553923e-02 -5.231132093835615393e-01 3.702031987426619986e-01 2.169075742969797105e-01 1.169476341483506321e+00 1.157885247350710495e-01 -1.379836034330925720e+00
3.532999999999999918e+00 -4.173651510376019114e-01 -1.323229850288153431e+00 1.206136293670689030e-01 1.088599597766556792e+00 -1.481119668519042643e+00 8.833763244736461684e-02 -5.227800202813746022e-01 3.704019193964468437e-01 2.163759342921905415e-01 1.168670340880665570e+00 1.160893834084858051e-01 -1.379238263310906154e+00
3.534000000000000252e+00 -4.178879310578832995e-01 -1.322859448368757018e+00 1.208300053013610931e-01 1.089768268107437432e+00 -1.481003579135634185e+00 8.695839418405371113e-02 -5.224488030414543571e-01 3.706007937906348193e-01 2.158462695256994912e-01 1.167867361960298389e+00 1.163903142812783564e-01 -1.378643790202812580e+00
3.535000000000000142e+00 -4.184103798609247749e-01 -1.322488847574966320e+00 1.210458515708867921e-01 1.090936135469397827e+00 -1.480887188821352840e+00 8.557975039385089244e-02 -5.221195407813097322e-01 3.707998224928273912e-01 2.153185614270734516e-01 1.167067384039670586e+00 1.166913174929773145e-01 -1.378052592991264591e+00
3.536000000000000032e+00 -4.189324994017060710e-01 -1.322118047752473435e+00 1.212611701323138697e-01 1.092103202853437427e+00 -1.480770497503859806e+00 8.420169780085963451e-02 -5.217922168083469758e-01 3.709990060715603333e-01 2.147927916283176308e-01 1.166270386633862843e+00 1.169923931831557823e-01 -1.377464649872657265e+00
3.536999999999999922e+00 -4.194542916185144410e-01 -1.321747048746401809e+00 1.214759629239421934e-01 1.093269473240071399e+00 -1.480653505110676615e+00 8.282423315098698391e-02 -5.214668146172029006e-01 3.711983450963093345e-01 2.142689419610163681e-01 1.165476349453355986e+00 1.172935414914303143e-01 -1.376879939252575014e+00
3.538000000000000256e+00 -4.199757584331316185e-01 -1.321375850401305563e+00 1.216902318659032062e-01 1.094434949589524697e+00 -1.480536211569185134e+00 8.144735321173440790e-02 -5.211433178871230920e-01 3.713978401374952165e-01 2.137469944535219102e-01 1.164685252401651994e+00 1.175947625574598060e-01 -1.376298439743244062e+00
3.539000000000000146e+00 -4.204969017510187257e-01 -1.321004452561168163e+00 1.219039788603567265e-01 1.095599634841926351e+00 -1.480418616806627785e+00 8.007105477199116805e-02 -5.208217104793838592e-01 3.715974917664893185e-01 2.132269313281904832e-01 1.163897075572929651e+00 1.178960565209444117e-01 -1.375720130161022681e+00
3.540000000000000036e+00 -4.210177234614981279e-01 -1.320632855069401757e+00 1.221172057916849185e-01 1.096763531917499312e+00 -1.480300720750106880e+00 7.869533464183015026e-02 -5.205019764347578182e-01 3.717973005556190480e-01 2.127087349986643838e-01 1.163111799249735068e+00 1.181974235216244756e-01 -1.375144989523927608e+00
3.540999999999999925e+00 -4.215382254379329008e-01 -1.320261057768846058e+00 1.223299145266835836e-01 1.097926643716748973e+00 -1.480182523326585287e+00 7.732018965230622043e-02 -5.201840999710213298e-01 3.719972670781730439e-01 2.121923880671994500e-01 1.162329403900706160e+00 1.184988636992794359e-01 -1.374572997049198442e+00
3.542000000000000259e+00 -4.220584095379039113e-01 -1.319889060501767908e+00 1.225421069147507869e-01 1.099088973120649682e+00 -1.480064024462885985e+00 7.594561665525702276e-02 -5.198680654805034607e-01 3.721973919084067828e-01 2.116778733220369690e-01 1.161549870178330446e+00 1.188003771937267278e-01 -1.374004132150895341e+00
3.543000000000000149e+00 -4.225782776033844002e-01 -1.319516863109859495e+00 1.227537847880728200e-01 1.100250522990827928e+00 -1.479945224085692290e+00 7.457161252310612332e-02 -5.195538575276761328e-01 3.723976756215477968e-01 2.111651737348191060e-01 1.160773178916735482e+00 1.191019641448206601e-01 -1.373438374437534026e+00
3.544000000000000039e+00 -4.230978314609120661e-01 -1.319144465434237912e+00 1.229649499618076375e-01 1.101411296169744647e+00 -1.479826122121547405e+00 7.319817414866859606e-02 -5.192414608467834647e-01 3.725981187938012806e-01 2.106542724580469927e-01 1.159999311129511712e+00 1.194036246924513739e-01 -1.372875703709753870e+00
3.544999999999999929e+00 -4.236170729217588748e-01 -1.318771867315444046e+00 1.231756042342656843e-01 1.102571295480874181e+00 -1.479706718496854867e+00 7.182529844495884330e-02 -5.189308603395108577e-01 3.727987220023553094e-01 2.101451528225808385e-01 1.159228248007566631e+00 1.197053589765436632e-01 -1.372316099958020841e+00
3.546000000000000263e+00 -4.241360037820983697e-01 -1.318399068593441692e+00 1.233857493870882671e-01 1.103730523728881696e+00 -1.479587013137878326e+00 7.045298234500081691e-02 -5.186220410726921637e-01 3.729994858253863343e-01 2.096377983351809804e-01 1.158459970917010473e+00 1.200071671370559340e-01 -1.371759543360362654e+00
3.547000000000000153e+00 -4.246546258231710391e-01 -1.318026069107616216e+00 1.235953871854234415e-01 1.104888983699798599e+00 -1.479467005970741322e+00 6.908122280164046003e-02 -5.183149882760544891e-01 3.732004108420646782e-01 2.091321926760893180e-01 1.157694461397072550e+00 1.203090493139790246e-01 -1.371206014280137442e+00
3.548000000000000043e+00 -4.251729408114470754e-01 -1.317652868696774116e+00 1.238045193780995257e-01 1.106046678161195729e+00 -1.479346696921427284e+00 6.771001678736032758e-02 -5.180096873400000801e-01 3.734014976325597535e-01 2.086283196966501330e-01 1.156931701158047110e+00 1.206110056473351511e-01 -1.370655493263834401e+00
3.548999999999999932e+00 -4.256909504987870796e-01 -1.317279467199141463e+00 1.240131476977961722e-01 1.107203609862353666e+00 -1.479226085915779976e+00 6.633936129409649662e-02 -5.177061238134244014e-01 3.736027467780457245e-01 2.081261634169699337e-01 1.156171672079269186e+00 1.209130362771767275e-01 -1.370107961038906641e+00
3.550000000000000266e+00 -4.262086566226004902e-01 -1.316905864452363462e+00 1.242212738612131356e-01 1.108359781534433042e+00 -1.479105172879502827e+00 6.496925333305758610e-02 -5.174042834015694092e-01 3.738041588607067811e-01 2.076257080236150465e-01 1.155414356207119519e+00 1.212151413435852559e-01 -1.369563398511633778e+00
3.551000000000000156e+00 -4.267260609060020693e-01 -1.316532060293502671e+00 1.244288995692367505e-01 1.109515195890640182e+00 -1.478983957738159161e+00 6.359968993454595543e-02 -5.171041519639122397e-01 3.740057344637426340e-01 2.071269378673467054e-01 1.154659735753057914e+00 1.215173209866702159e-01 -1.369021786765016291e+00
3.552000000000000046e+00 -4.272431650579660012e-01 -1.316158054559039003e+00 1.246360265071040918e-01 1.110669855626393199e+00 -1.478862440417172408e+00 6.223066814778093619e-02 -5.168057155120876489e-01 3.742074741713738995e-01 2.066298374608925847e-01 1.153907793091684564e+00 1.218195753465679126e-01 -1.368483107056699843e+00
3.552999999999999936e+00 -4.277599707734781043e-01 -1.315783847084867730e+00 1.248426563445649840e-01 1.111823763419484967e+00 -1.478740620841825892e+00 6.086218504072423569e-02 -5.165089602078444253e-01 3.744093785688476506e-01 2.061343914767544416e-01 1.153158510758829358e+00 1.221219045634403255e-01 -1.367947340816928703e+00
3.554000000000000270e+00 -4.282764797336859330e-01 -1.315409437706298812e+00 1.250487907360417483e-01 1.112976921930243890e+00 -1.478618498937262382e+00 5.949423769990730415e-02 -5.162138723610341096e-01 3.746114482424427461e-01 2.056405847450508417e-01 1.152411871449668279e+00 1.224243087774739558e-01 -1.367414469646528019e+00
3.555000000000000160e+00 -4.287926936060469929e-01 -1.315034826258056455e+00 1.252544313207867854e-01 1.114129333801693544e+00 -1.478496074628484980e+00 5.812682323026077680e-02 -5.159204384276325772e-01 3.748136837794754372e-01 2.051484022513944405e-01 1.151667858016865775e+00 1.227267881288787027e-01 -1.366884475314916081e+00
3.556000000000000050e+00 -4.293086140444746235e-01 -1.314660012574276893e+00 1.254595797230381726e-01 1.115281001659710336e+00 -1.478373347840356011e+00 5.675993875494585866e-02 -5.156286450077932626e-01 3.750160857683046967e-01 2.046578291348032930e-01 1.150926453468744892e+00 1.230293427578866838e-01 -1.366357339758142775e+00
3.556999999999999940e+00 -4.298242426894824386e-01 -1.314284996488508606e+00 1.256642375521729860e-01 1.116431928113179151e+00 -1.478250318497598137e+00 5.539358141518771483e-02 -5.153384788439310249e-01 3.752186547983377141e-01 2.041688506856454421e-01 1.150187640967481828e+00 1.233319728047510833e-01 -1.365833045076957131e+00
3.558000000000000274e+00 -4.303395811683263794e-01 -1.313909777833710324e+00 1.258684064028586236e-01 1.117582115754146566e+00 -1.478126986524793463e+00 5.402774837011075498e-02 -5.150499268188372115e-01 3.754213914600355029e-01 2.036814523436160651e-01 1.149451403827326246e+00 1.236346784097449719e-01 -1.365311573534901290e+00
3.559000000000000163e+00 -4.308546310951452130e-01 -1.313534356442250361e+00 1.260720878552022417e-01 1.118731567157973839e+00 -1.478003351846383762e+00 5.266243679657585386e-02 -5.147629759538240313e-01 3.756242963449182293e-01 2.031956196957468153e-01 1.148717725512847121e+00 1.239374597131601696e-01 -1.364792907556431789e+00
3.560000000000000053e+00 -4.313693940710990327e-01 -1.313158732145905505e+00 1.262752834748979980e-01 1.119880284883486787e+00 -1.477879414386670698e+00 5.129764388901942446e-02 -5.144776134068987927e-01 3.758273700455707078e-01 2.027113384744465563e-01 1.147986589637202792e+00 1.242403168553060100e-01 -1.364277029725066592e+00
3.560999999999999943e+00 -4.318838716845059267e-01 -1.312782904775859905e+00 1.264779948133724352e-01 1.121028271473123894e+00 -1.477755174069815380e+00 4.993336685929435775e-02 -5.141938264709670081e-01 3.760306131556480080e-01 2.022285945555730158e-01 1.147257979960434771e+00 1.245432499765082163e-01 -1.363763922781557891e+00
3.562000000000000277e+00 -4.323980655109768700e-01 -1.312406874162704185e+00 1.266802234079280054e-01 1.122175529453084408e+00 -1.477630630819838808e+00 4.856960293651280125e-02 -5.139116025720633640e-01 3.762340262698808946e-01 2.017473739565347479e-01 1.146531880387785973e+00 1.248462592171076802e-01 -1.363253569622091543e+00
3.563000000000000167e+00 -4.329119771135489514e-01 -1.312030640136434334e+00 1.268819707818845399e-01 1.123322061333472233e+00 -1.477505784560621649e+00 4.720634936689070693e-02 -5.136309292676110028e-01 3.764376099840813783e-01 2.012676628344229057e-01 1.145808274968042273e+00 1.251493447174592821e-01 -1.362745953296509605e+00
3.564000000000000057e+00 -4.334256080428165459e-01 -1.311654202526450153e+00 1.270832384447189711e-01 1.124467869608440251e+00 -1.477380635215904237e+00 4.584360341359419722e-02 -5.133517942447080040e-01 3.766413648951481008e-01 2.007894474841721011e-01 1.145087147891896695e+00 1.254525066179306425e-01 -1.362241057006559286e+00
3.564999999999999947e+00 -4.339389598370612666e-01 -1.311277561161555028e+00 1.272840278922031387e-01 1.125612956756332217e+00 -1.477255182709286352e+00 4.448136235658763787e-02 -5.130741853184404011e-01 3.768452916010720521e-01 2.003127143367500751e-01 1.144368483490336041e+00 1.257557450589010251e-01 -1.361738864104164781e+00
3.566000000000000281e+00 -4.344520340223796961e-01 -1.310900715869953936e+00 1.274843406065398754e-01 1.126757325239822638e+00 -1.477129426964227443e+00 4.311962349248347343e-02 -5.127980904302217313e-01 3.770493907009420109e-01 1.998374499573754848e-01 1.143652266233050385e+00 1.260590601807599909e-01 -1.361239358089724405e+00
3.567000000000000171e+00 -4.349648321128098960e-01 -1.310523666479253002e+00 1.276841780564972606e-01 1.127900977506055780e+00 -1.477003367904046627e+00 4.175838413439374869e-02 -5.125234976461584546e-01 3.772536627949499843e-01 1.993636410437633899e-01 1.142938480726864547e+00 1.263624521239063159e-01 -1.360742522610429051e+00
3.568000000000000060e+00 -4.354773556104560295e-01 -1.310146412816458161e+00 1.278835416975410144e-01 1.129043915986782665e+00 -1.476877005451922686e+00 4.039764161178331647e-02 -5.122503951554405743e-01 3.774581084843969814e-01 1.988912744243976904e-01 1.142227111714190224e+00 1.266659210287466586e-01 -1.360248341458605736e+00
3.568999999999999950e+00 -4.359896060056114853e-01 -1.309768954707973831e+00 1.280824329719654209e-01 1.130186143098496965e+00 -1.476750339530893852e+00 3.903739327032471063e-02 -5.119787712687574599e-01 3.776627283716984529e-01 1.984203370568305147e-01 1.141518144071500096e+00 1.269694670356943667e-01 -1.359756798570082470e+00
3.570000000000000284e+00 -4.365015847768802248e-01 -1.309391291979602023e+00 1.282808533090222525e-01 1.131327661242568450e+00 -1.476623370063858243e+00 3.767763647175462888e-02 -5.117086144167377615e-01 3.778675230603897317e-01 1.979508160260075034e-01 1.140811562807822810e+00 1.272730902851682833e-01 -1.359267878022576870e+00
3.571000000000000174e+00 -4.370132933912969642e-01 -1.309013424456541674e+00 1.284788041250482515e-01 1.132468472805376214e+00 -1.476496096973572980e+00 3.631836859373205328e-02 -5.114399131484134164e-01 3.780724931551318613e-01 1.974826985426190173e-01 1.140107353063257944e+00 1.275767909175914705e-01 -1.358781564034104550e+00
3.572000000000000064e+00 -4.375247333044453568e-01 -1.308635351963386650e+00 1.286762868235908630e-01 1.133608580158439461e+00 -1.476368520182655297e+00 3.495958702969794579e-02 -5.111726561297076366e-01 3.782776392617169248e-01 1.970159719414764088e-01 1.139405500107511404e+00 1.278805690733899325e-01 -1.358297840961411485e+00
3.572999999999999954e+00 -4.380359059605750671e-01 -1.308257074324124858e+00 1.288733027955323296e-01 1.134747985658546954e+00 -1.476240639613581873e+00 3.360128918873653281e-02 -5.109068321419454328e-01 3.784829619870738737e-01 1.965506236799131612e-01 1.138705989338450797e+00 1.281844248929914221e-01 -1.357816693298425914e+00
3.574000000000000288e+00 -4.385468127927170112e-01 -1.307878591362137799e+00 1.290698534192122326e-01 1.135886691647885360e+00 -1.476112455188688832e+00 3.224347249543810939e-02 -5.106424300803875660e-01 3.786884619392739681e-01 1.960866413362104543e-01 1.138008806280680352e+00 1.284883585168241360e-01 -1.357338105674732009e+00
3.575000000000000178e+00 -4.390574552227973770e-01 -1.307499902900198574e+00 1.292659400605484510e-01 1.137024700454166037e+00 -1.475983966830171967e+00 3.088613438976337694e-02 -5.103794389527862574e-01 3.788941397275364387e-01 1.956240126080464603e-01 1.137313936584135154e+00 1.287923700853154663e-01 -1.356862062854064188e+00
3.576000000000000068e+00 -4.395678346617501453e-01 -1.307121008760470993e+00 1.294615640731565098e-01 1.138162014390750265e+00 -1.475855174460086738e+00 2.952927232690931436e-02 -5.101178478779631043e-01 3.790999959622340931e-01 1.951627253109692317e-01 1.136621366022694035e+00 1.290964597388907509e-01 -1.356388549732820969e+00
3.576999999999999957e+00 -4.400779525096281120e-01 -1.306741908764508686e+00 1.296567267984674865e-01 1.139298635756772926e+00 -1.475726078000347830e+00 2.817288377717649256e-02 -5.098576460844086444e-01 3.793060312548989232e-01 1.947027673768927380e-01 1.135931080492811107e+00 1.294006276179719139e-01 -1.355917551338599703e+00
3.578000000000000291e+00 -4.405878101557125226e-01 -1.306362602733253775e+00 1.298514295658443896e-01 1.140434566837265740e+00 -1.475596677372729815e+00 2.681696622583789463e-02 -5.095988229089030153e-01 3.795122462182277667e-01 1.942441268526154119e-01 1.135243066012166402e+00 1.297048738629762998e-01 -1.355449052828750167e+00
3.579000000000000181e+00 -4.410974089786214303e-01 -1.305983090487035536e+00 1.300456736926970114e-01 1.141569809903277832e+00 -1.475466972498866935e+00 2.546151717300914469e-02 -5.093413677951572627e-01 3.797186414660879694e-01 1.937867918983610105e-01 1.134557308718332935e+00 1.300091986143152856e-01 -1.354983039488947494e+00
3.580000000000000071e+00 -4.416067503464166100e-01 -1.305603371845569516e+00 1.302394604845953652e-01 1.142704367211996086e+00 -1.475336963300252657e+00 2.410653413352019728e-02 -5.090852702924754114e-01 3.799252176135230474e-01 1.933307507863414043e-01 1.133873794867463758e+00 1.303136020123929761e-01 -1.354519496731785511e+00
3.580999999999999961e+00 -4.421158356167090853e-01 -1.305223446627955974e+00 1.304327912353817065e-01 1.143838241006863488e+00 -1.475206649698240335e+00 2.275201463678841116e-02 -5.088305200544364082e-01 3.801319752767582938e-01 1.928759918993408207e-01 1.133192510832994548e+00 1.306180841976050111e-01 -1.354058410095386300e+00
3.582000000000000295e+00 -4.426246661367635449e-01 -1.304843314652679220e+00 1.306256672272810559e-01 1.144971433517696591e+00 -1.475076031614042771e+00 2.139795622669302469e-02 -5.085771068375957160e-01 3.803389150732064961e-01 1.924225037293210983e-01 1.132513443104364192e+00 1.309226453103370935e-01 -1.353599765242030406e+00
3.583000000000000185e+00 -4.431332432436011493e-01 -1.304462975737606056e+00 1.308180897310103896e-01 1.146103946960800979e+00 -1.474945108968732432e+00 2.004435646145099476e-02 -5.083250205002064481e-01 3.805460376214736540e-01 1.919702748760478972e-01 1.131836578285752681e+00 1.312272854909637687e-01 -1.353143547956804582e+00
3.584000000000000075e+00 -4.436415682641013380e-01 -1.304082429699984669e+00 1.310100600058864417e-01 1.147235783539086729e+00 -1.474813881683241457e+00 1.869121291349418873e-02 -5.080742510009595980e-01 3.807533435413646417e-01 1.915192940457370874e-01 1.131161903094834997e+00 1.315320048798470920e-01 -1.352689744146266193e+00
3.584999999999999964e+00 -4.441496425151023053e-01 -1.303701676356443295e+00 1.312015792999321750e-01 1.148366945442181652e+00 -1.474682349678361648e+00 1.733852316934792262e-02 -5.078247883977429211e-01 3.809608334538888141e-01 1.910695500497212596e-01 1.130489404361552097e+00 1.318368036173352686e-01 -1.352238339837127157e+00
3.585999999999999854e+00 -4.446574673035000314e-01 -1.303320715522989337e+00 1.313926488499818912e-01 1.149497434846543209e+00 -1.474550512874744257e+00 1.598628482951079677e-02 -5.075766228464180241e-01 3.811685079812659471e-01 1.906210318031359152e-01 1.129819069026897216e+00 1.321416818437613216e-01 -1.351789321174953651e+00
3.587000000000000188e+00 -4.451650439263464265e-01 -1.302939547015008026e+00 1.315832698817850366e-01 1.150627253915570192e+00 -1.474418371192900423e+00 1.463449550833584301e-02 -5.073297445996157728e-01 3.813763677469317326e-01 1.901737283236249743e-01 1.129150884141719269e+00 1.324466396994417039e-01 -1.351342674422883583e+00
3.588000000000000078e+00 -4.456723736709460315e-01 -1.302558170647261093e+00 1.317734436101086481e-01 1.151756404799711975e+00 -1.474285924553200955e+00 1.328315283391295898e-02 -5.070841440055494642e-01 3.815844133755437184e-01 1.897276287300652953e-01 1.128484836865540686e+00 1.327516773246750215e-01 -1.350898385960360493e+00
3.588999999999999968e+00 -4.461794578149516077e-01 -1.302176586233885658e+00 1.319631712388387168e-01 1.152884889636577537e+00 -1.474153172875876328e+00 1.193225444795259840e-02 -5.068398115068454279e-01 3.817926454929869151e-01 1.892827222413098753e-01 1.127820914465391455e+00 1.330567948597405903e-01 -1.350456442281884550e+00
3.589999999999999858e+00 -4.466862976264584506e-01 -1.301794793588392674e+00 1.321524539610800242e-01 1.154012710551042931e+00 -1.474020116081016685e+00 1.058179800567071380e-02 -5.065967376393906152e-01 3.820010647263796244e-01 1.888389981749493962e-01 1.127159104314658489e+00 1.333619924448971317e-01 -1.350016829995778878e+00
3.591000000000000192e+00 -4.471928943640978149e-01 -1.301412792523666262e+00 1.323412929592549803e-01 1.155139869655357643e+00 -1.473886754088571838e+00 9.231781175674934337e-03 -5.063549130311972846e-01 3.822096717040791569e-01 1.883964459460918672e-01 1.126499393891949419e+00 1.336672702203813012e-01 -1.349579535822972964e+00
3.592000000000000082e+00 -4.476992492771290078e-01 -1.301030582851962158e+00 1.325296894052010732e-01 1.156266369049249620e+00 -1.473753086818351488e+00 7.882201639851961483e-03 -5.061143284012840082e-01 3.824184670556877164e-01 1.879550550661598929e-01 1.125841770779970830e+00 1.339726283264063844e-01 -1.349144546595800742e+00
3.592999999999999972e+00 -4.482053636055303159e-01 -1.300648164384906380e+00 1.327176444602672367e-01 1.157392210820029632e+00 -1.473619114190025003e+00 6.533057093256160706e-03 -5.058749745585732205e-01 3.826274514120580617e-01 1.875148151417055098e-01 1.125186222664422697e+00 1.342780669031608531e-01 -1.348711849256815309e+00
3.593999999999999861e+00 -4.487112385800888781e-01 -1.300265536933494337e+00 1.329051592754089406e-01 1.158517397042694075e+00 -1.473484836123121866e+00 5.184345243999344960e-03 -5.056368424008049756e-01 3.828366254052994466e-01 1.870757158732420933e-01 1.124532737332905041e+00 1.345835860908070059e-01 -1.348281430857617869e+00
3.595000000000000195e+00 -4.492168754224896698e-01 -1.299882700308089056e+00 1.330922349912821712e-01 1.159641929780026892e+00 -1.473350252537031002e+00 3.836063813141727362e-03 -5.053999229134656934e-01 3.830459896687832821e-01 1.866377470540930283e-01 1.123881302673839677e+00 1.348891860294794964e-01 -1.347853278557702650e+00
3.596000000000000085e+00 -4.497222753454031552e-01 -1.299499654318420294e+00 1.332788727383362737e-01 1.160765811082700827e+00 -1.473215363351001450e+00 2.488210534584024865e-03 -5.051642071687332258e-01 3.832555448371491869e-01 1.862008985692571450e-01 1.123231906675406178e+00 1.351948668592839742e-01 -1.347427379623316046e+00
3.596999999999999975e+00 -4.502274395525718842e-01 -1.299116398773583203e+00 1.334650736369055180e-01 1.161889042989376231e+00 -1.473080168484142138e+00 1.140783154960708793e-03 -5.049296863244366884e-01 3.834652915463105938e-01 1.857651603942902518e-01 1.122584537424490492e+00 1.355006287202956128e-01 -1.347003721426330625e+00
3.597999999999999865e+00 -4.507323692388963132e-01 -1.298732933482037000e+00 1.336508387972998035e-01 1.163011627526800762e+00 -1.472944667855421885e+00 -2.062205664656218199e-04 -5.046963516230313918e-01 3.836752304334608010e-01 1.853305225942027401e-01 1.121939183105648219e+00 1.358064717525576948e-01 -1.346582291443133572e+00
3.599000000000000199e+00 -4.512370655905193484e-01 -1.298349258251603633e+00 1.338361693198940050e-01 1.164133566709906420e+00 -1.472808861383669399e+00 -1.552802857908755366e-03 -5.044641943905884274e-01 3.838853621370786895e-01 1.848969753223729806e-01 1.121295832000079873e+00 1.361123960960801405e-01 -1.346163077253529128e+00
3.600000000000000089e+00 -4.517415297849099454e-01 -1.297965372889466451e+00 1.340210662952163734e-01 1.165254862541906578e+00 -1.472672748987573277e+00 -2.898965935162284291e-03 -5.042332060357987977e-01 3.840956872969346625e-01 1.844645088194760696e-01 1.120654472484619912e+00 1.364184018908380924e-01 -1.345746066539654784e+00
3.600999999999999979e+00 -4.522457629909457655e-01 -1.297581277202169536e+00 1.342055308040358552e-01 1.166375517014391239e+00 -1.472536330585682451e+00 -4.244712001701939248e-03 -5.040033780489915349e-01 3.843062065540965855e-01 1.840331134124279233e-01 1.120015093030738873e+00 1.367244892767704167e-01 -1.345331247084912363e+00
3.601999999999999869e+00 -4.527497663689947771e-01 -1.297196970995615484e+00 1.343895639174482737e-01 1.167495532107422074e+00 -1.472399606096405744e+00 -5.590043248786851632e-03 -5.037747020011663635e-01 3.845169205509356147e-01 1.836027795133442775e-01 1.119377682203557267e+00 1.370306583937782874e-01 -1.344918606772910641e+00
3.603000000000000203e+00 -4.532535410709959689e-01 -1.296812454075064514e+00 1.345731666969616214e-01 1.168614909789625678e+00 -1.472262575438011867e+00 -6.934961855559761829e-03 -5.035471695430394634e-01 3.847278299311321925e-01 1.831734976185144248e-01 1.118742228660873028e+00 1.373369093817236319e-01 -1.344508133586423515e+00
3.604000000000000092e+00 -4.537570882405390083e-01 -1.296427726245133361e+00 1.347563401945801320e-01 1.169733652018286607e+00 -1.472125238528630087e+00 -8.279469989146186204e-03 -5.033207724041032227e-01 3.849389353396818203e-01 1.827452583073893577e-01 1.118108721152200280e+00 1.376432423804276883e-01 -1.344099815606359494e+00
3.604999999999999982e+00 -4.542604090129431227e-01 -1.296042787309793720e+00 1.349390854528875194e-01 1.170851760739438863e+00 -1.471987595286249562e+00 -9.623569804752546072e-03 -5.030955023916989788e-01 3.851502374229012204e-01 1.823180522415842053e-01 1.117477148517820540e+00 1.379496575296695060e-01 -1.343693641010745177e+00
3.605999999999999872e+00 -4.547635045153348154e-01 -1.295657637072370916e+00 1.351214035051291062e-01 1.171969237887956705e+00 -1.471849645628719783e+00 -1.096726344576329053e-02 -5.028713513901031940e-01 3.853617368284341649e-01 1.818918701638946589e-01 1.116847499687846579e+00 1.382561549691844194e-01 -1.343289598073721614e+00
3.607000000000000206e+00 -4.552663758667249150e-01 -1.295272275335542567e+00 1.353032953752930090e-01 1.173086085387644584e+00 -1.471711389473750575e+00 -1.231055304383701227e-02 -5.026483113596261765e-01 3.855734342052574704e-01 1.814667028973271368e-01 1.116219763681296717e+00 1.385627348386625768e-01 -1.342887675164551986e+00
